Parent,Child,Conversion,Child Description,Parent Description,Child QSU,Parent QSU,Child SU,Parent SU
MT30009CI,MT30009CIEA,6,PENICILLIN-STRPTMYCN-GLTMN 1EA,PENICILLIN-STRPTMYCN-GLTMN 6CS,00001,00006,EA,CS
07200621,07200621EA,6,CENTRIFUGE TUBE 500ML 1EA,CENTRIFUGE TUBE 500ML 6/PK,00001,00006,EA,PK
MT25000CI,MT25000CIEA,6,SODIUM PYRUVT 100MM 100ML 1EA,SODIUM PYRUVT 100MM 6X100 6/CS,00001,00006,EA,CS
MT25005CI,MT25005CIEA,6,L-GLUTAMN 200MM SLN 100ML 1EA,L-GLUTMN 200MM  6X100 6/CS,00001,00006,EA,CS
MT10017CM,MT10017CMEA,6,DMEMW/GLN HIG W/OPYR 1L 1EA,DMEMW/GLN HIG W/OPYR 6X1L 6/CS,00001,00006,EA,CS
MT10040CM,MT10040CMEA,6,RPMI 1640 W/GLN 1L 1EA,RPMI 1640 W/GLN 6X1L 6/CS,00001,00006,EA,CS
FB3001000,FB3001000EA,6,FLASK FILTERING 1000ML 1PK,FLASK FILTERING 1000ML 6/PK,00001,00006,EA,PK
10180F,10180FEA,6,FLASK FILTERING 1000ML,FLASK FILTERING 1000ML 6/PK,00001,00006,PR,PK
SH30228FS,SH30228FSEA,6,IMDM MOD W LGLUT HPS 500ML 1EA,IMDM MOD W LGLUT HPS 500ML 6PK,00025,00006,PK,PK
MT40102CV,MT40102CVEA,6,CMPLTSFMW/GLN W/OPR  1EA,CMPLTSFMW/GLN W/OPR 6X500 6/CS,100,00006,EA,CS
MT21020CM,MT21020CMEA,6,HANKS BSS 1XSOLN 1EA,HANKS BSS 1XSOLN 6X1L 6/CS,00001,00006,EA,CS
MT10051CI,MT10051CIEA,6,MCCOYS 5A W/GLNHPS 1EA,MCCOYS 5A W/GLNHPS 6X100 6/CS,00001,00006,EA,CS
028973,028973EA,6,FB EASY SQUZE BTL DE H20 1/EA,FB EASY SQUZE BTL DI H20 6CS,00001,00006,EA,CS
1437510,1437510EA,6,SPOONULA SS,SPOONULA SS 6/PK,00001,00006,EA,PK
0976123,0976123PK,6,HYPERFLASK M 4/PK,HYPERFLASK M 24/CS,00050,00024,PK,CS
0877233,0877233PK,6,TC PLATE 6 WELL BULK TRAY10PK,TC PLATE 6 WELL BULK TRAY60CS,00001,00060,EA,CS
113923D,113923DPK,6,MAPAGLOVENITRILEFLOCK SZ1012PK,GLV NITR FLOCK SZ 72/CS,00001,00072,EA,CS
15901K,15901KEA,6,TAPE GRAY 13MMX13M 1EA,TAPE GRAY 13MMX13M 6/PK,00001,00006,EA,PK
6001458,6001458EA,6,SODIUM HYDROX 5.0 M NAOH1LT1EA,SODIUM HYDROX 5.0 M NAOH 1LT,00001,00006,EA,CS
MT10103CV,MT10103CVEA,6,DMEMF12 W GLUTAGRO SUPPLE 1EA,DMEMF12 W GLUTAGRO SUPPLE 6CS,00001,00006,EA,CS
19154631,19154631EA,6,CHILL ITS 6630 RED 1/EA,CHILL ITS 6630 RED 6/CS,00001,00006,EA,CS
MT25025CI,MT25025CIEA,6,MEM NEAA 100X 6X100ML EA,MEM NEAA 100X 6X100ML 6/CS,00005,00006,PK,CS
MT10045CV,MT10045CVEA,6,LBVTZS L-15 W/GLN6X500 EA,LBVTZS L-15 W/GLN6X500 6/CS,00001,00006,EA,CS
MT46031CM,MT46031CMEA,6,1M TRIS HCI PH 8.0 6X1L 1/EA,1M TRIS HCI PH 8.0 6X1L 6/CS,00001,00006,EA,CS
FB5011000,FB5011000EA,6,FLASK ERLEN WM GLS 1000ML,FLASK ERLEN WM GLS 1000ML 6/PK,00001,00006,EA,PK
FB300250,FB300250EA,6,FLASK FILTERING 250ML 1EA,FLASK FILTERING 250ML 6/PK,00001,00006,EA,PK
12565182,12565182EA,6,BOX CRYOSTORE81CELL STD HT,BOX CRYOSTORE81CELL STD HT 6CS,00001,00006,EA,CS
1590115E,1590115EEA,6,TAPE RED 13MMX55M,TAPE RED 13MMX55M 6/CS,00001,00006,EA,CS
0340910C,0340910CEA,6,WASH BOTTLE LDPE 125ML,WASH BOTTLE LDPE 125ML 6/PK,00001,00006,EA,PK
10310237,10310237EA,6,HVY DUTY CLASS A VOL FLSK 25ML,HVY DUTY CLASS A VOL FLASK 6CS,00096,00006,PK,CS
MT10017CV,MT10017CVEA,6,DMEMW/GLN HIGLU W/OPYR 500ML,DMEM/GLNHGLU W/OPYR 6X500 6/CS,00001,00006,PR,CS
WIRUSP1X6,WIRUSP1X6EA,6,WATER FOR IRRIGATION USP 1EA,WATER FOR IRRIGATION USP,56,00006,EA,CS
MT25005CV,MT25005CVEA,6,L-GLUTMN 200MM SOLN 500ML 1EA,L-GLUTMN 200MM SOLN 500ML 6/CS,00001,00006,EA,CS
02993416,02993416EA,6,NAT SPRY WHPP SPRY 1EA,16OZ NAT SPRY WHPP SPRY 6CS,00001,00006,EA,CS
0353055,0353055EA,6,REAGT-PHARMACEUT SHIPPER,REAGT-PHARMACEUT SHIPPER 6/PK,00001,00006,EA,PK
MT21020CV,MT21020CVEA,6,HANKS BSS 1X 500ML,HANKS BSS 1X 6X500ML 6/CS,00001,00006,EA,CS
15901F,15901FEA,6,TAPE FB ORANGE 13MMX13M,TAPE FB ORANGE 13MMX13M 6/PK,00001,00006,EA,PK
105002,105002EA,6,POWDER FUNNEL 100-109,POWDER FUNNEL 100-109 6/PK,00001,00006,EA,PK
MT25060CI,MT25060CIEA,6,HEPES BUFFER 1M SLN 6X100 EA,HEPES BUFFER 1M SLN 6X100 6/CS,00001,00006,EA,CS
MT10024CV,MT10024CVEA,6,IMPROVED MEM 1X W/GLN 1EA,IMPROVED MEM 1X W/GLN 6/CS,00001,00006,EA,CS
02003764,02003764EA,6,POTASSIUMHYDROXIDE1N SOL1L 1EA,POTASSIUM HYDROXIDE 1N  SOL 1L,00001,00006,EA,CS
MT21030CM,MT21030CMEA,6,DPBS 1XSOLN 1 L 1EA,DPBS 1XSOLN 6X1L 6/CS,00001,00006,EA,CS
0571994,0571994EA,6,BOTTLE EPA 1/EA,BOTTLE CERT EPA 80OZ 6/CS,00050,00006,PK,CS
0255525D,0255525DEA,6,BEAKER HEVI DUTY 600ML,BEAKER HEVI DUTY 600ML 6/PK,00005,00006,PK,PK
0340910CC,0340910CCEA,6,WASH BOTTLE LDPE 500ML,WASH BOTTLE LDPE 500ML 6/PK,00010,00006,PK,PK
1437510,1437510E,6,SPOONULA SS,SPOONULA SS 6/PK,00001,00006,EA,PK
08741B,08741BEA,6,DISH CRYSTALLIZING 80MM,DISH CRYSTALLIZING 80MM 6/PK,00001,00006,EA,PK
934206,934206EA,6,PURELL PROFESSIONAL WIPES EA,PURELL PROFESSIONAL WIPES,00001,00006,EA,CS
MK250214,MK250214EA,6,ACETIC ACID GLACIAL 1EA,ACETIC ACID GLACIAL 6CS,00001,00006,EA,CS
50871440,50871440EA,6,COLUMN SILICA GEL 220G 1EA,COLUMN SILICA GEL 220G 6PK,00001,00006,EA,PK
120097B,120097BEA,6,BOX GLASS DISP BENCH TOP,BOX GLASS DISP BENCH TOP 6/PK,00001,00006,EA,PK
13006159,13006159EA,6,BTL RTU DEIONZD H2O 500ML 1EA,BTL RTU DEIONZD H2O 500ML 6PK,00001,00006,EA,PK
02539M,02539MEA,6,BEAKER GRIFFIN 600ML,BEAKER GRIFFIN 600ML 6/PK,00001,00006,EA,PK
1913011898D,191301189PR,6,GLOVE HYFLEX CR 9 PR,HYFLEX 11501 SIZE 9.0 DZ,00001,00012,EA,DZ
0340911A,0340911AEA,6,WASHBTL RTK ACETON 500ML,WASHBTL RTK ACETON 500ML 6/PK,00050,00006,PK,PK
03313113,03313113EA,6,CRTCLN 5L PCBIOT S USP788 EA,CRTCLN 5L PCBIOT S USP788 6CS,00196,00006,PK,CS
14375263,14375263EA,6,BROKEN GLASS FLOOR MODEL 1/EA,BROKEN GLASS FLOOR MODEL 6/CS,00050,00006,PK,CS
MT10041CV,MT10041CVEA,6,RPMI 1640W/GLNHPS 1EA,RPMI 1640W/GLNHPS 6X500 6/CS,00050,00006,PK,CS
MT40300CV,MT40300CVEA,6,TRANSFECTAGRO RED SERUM LM 1EA,TRANSFECTAGRO RED SERUM LM 6CS,00005,00006,PK,CS
MT30003CF,MT30003CFEA,6,AMPHTRCN B 250UG/ML  1EA,AMPHTRCN B 250UG/ML 6X50 6/CS,00250,00006,PK,CS
1181510D,1181510DEA,6,JAR W/M PP 8OZ/250ML,JAR W/M PP 8OZ/250ML 6/PK,00001,00006,EA,PK
011890108,011890108EA,6,BTLWASH NARWMOTH RD 16OZ 1EA,BTLWASH NARWMOTH RD 16OZ 6/PK,00050,00006,PK,PK
17986282,17986282EA,6,EVA PAPR HEPA FILTER EA,EVA PAPR HEPA FILTER 6/PK,00001,6,EA,PK
19168391,19168391EA,6,KIMTECH PREP ROLL,KIMTCH PRP ROLL 6RL/CS 540SHT,00050,00006,PK,CS
A144C212,A144C212EA,6,HYDROCHLORIC ACID CS 2 1/2L,HYDROCHLORIC ACID 2.5L 6/CS,00001,00006,EA,CS
034099A,034099AEA,6,WSH BTL RTK 500ML,WSH BTL RTK BLEACH 500ML 6/PK,00005,00006,PK,PK
19413021,19413021EA,6,SCOTT HRT TOWELS EA,SCOTT HRT TOWELS 6CS,00001,00006,EA,CS
MT10070CV,MT10070CVEA,6,HAM S F10 W/GLN 1EA,HAMS F10 W/GLN 6X500ML 6/CS,00001,00006,EA,CS
19154639,19154639EA,6,CHILL ITS 6602 TOWEL 1 EACH,CHILL ITS 6602 TOWEL 6/CS,00001,00006,EA,CS
02923F,02923FEA,6,BOTTLE NM HDPE 32OZ,BOTTLE NM HDPE 32OZ 6/PK,00001,00006,EA,PK
SH30022FS,SH30022FSEA,6,DMEM/HI GLUC W LGLUT 500ML 1EA,DMEM/HI GLUC W LGLUT 500ML 6PK,00001,00006,EA,PK
MT21021CM,MT21021CMEA,6,HANKS BSS W/OCA MG 1EA,HANKS BSS W/OCA MG 6X1L 6/CS,00050,00006,PK,CS
0340924B,0340924BEA,6,CRBY SNGLUSE HDPE STRL20L,CRBY SNGLUSE HDPE STRL20L 6/CS,00001,00006,PR,CS
0289710,0289710EA,6,FB EASY SQUZE BTL UNIVRSL,FB EASY SQUZE BTL UNIVRSL 6/CS,00001,00006,PR,CS
10348C,10348CEA,6,FUNNEL POWDER PP 100MM,FUNNEL POWDER PP 100MM 6/PK,00001,00006,EA,PK
02540P,02540PEA,6,BEAKER GRIFFIN 1000ML,BEAKER GRIFFIN 1000ML 6/PK,00020,00006,PK,PK
934106,934106EA,6,PURELL FOODSERVICE WIPES,PURELL FOODSERVICE WIPES,00001,00006,EA,CS
19166384,19166384EA,6,HANDLE PLASTIC COATED FIBERGL,HANDLE PLASTIC COATED FIBERGL,00001,00006,EA,CS
6003079,6003079EA,6,FORMIC ACID IN WATER 1LT EA,FORMIC ACID IN WATER 1LT,00001,00006,EA,CS
FB14127558,FB14127558E,6,LAB NTEBK GRID 200-PG BLK 1EA,LAB NOTEBOOK GRID 200-PG BLACK,00050,00006,PK,CS
FB14127561,FB14127561E,6,LAB NTEBK GRID 100-PG BLU 1EA,LAB NOTEBOOK GRID 100-PG BLUE,00025,00006,PK,CS
FB14127563,FB14127563E,6,LABNOTEBOOK LINE 100-PG BL 1EA,LAB NTEBK LINE 100-PG BLU 6/CS,00001,00006,EA,CS
6000985,6000985EA,6,METOH PURGE TRAP B J 1L 1EA,METOH PURGE TRAP B J 1L 6/CS,00001,00006,EA,CS
13006158,13006158EA,6,BTL RTU SODM HYPOCH 500ML 1EA,BTL RTU SODM HYPOCH 500ML 6PK,00250,00006,PK,PK
02003943,02003943EA,6,SODHYDROXIDE0.25N VOLSOL 1L1EA,SOD HYDROXIDE 0.25N VOL SOL 1L,00100,00006,PK,CS
5001045,5001045EA,6,MERCURY FREE ELITE BLEACH 1EA,MERCURY FREE ELITE BLEACH 6CS,00250,00006,PK,CS
MT21040CM,MT21040CMEA,6,PBS 1X W/OCA MG 1EA,PBS 1X W/OCA MG 6X1L 6/CS,00001,00006,EA,CS
1181510E,1181510EEA,6,JAR W/M PP 16OZ/500ML,JAR W/M PP 16OZ/500ML 6/PK,00001,00006,EA,PK
19084205,19084205EA,6,PERIDOX RTU 32OZ STERILE 1EA,PERIDOX RTU 32OZ STERILE CS6,00001,00006,EA,CS
MT10014CV,MT10014CVEA,6,DMM W/GLN PYR LGLU 1EA,DMM W/GLN PYR LGLU 6X500 6/CS,00001,00006,EA,CS
0181458,0181458PK,6,FLASK 75CM COLLAGEN FILT 5PK,FLASK 75CM COLLAGEN FILT 30CS,00001,00030,EA,CS
SH30026FS,SH30026FSEA,6,HAM S F12 W L-GLUT 500ML 6PK,HAM S F12 W L-GLUT 500ML 6PK,00001,00006,EA,PK
MT15018CV,MT15018CVEA,6,DMM WPYR HEPES WOGLN 1EA,DMM WPYR HEPES WOGLN6X500 6/CS,00001,00006,EA,CS
BBV1000,BBV1000EA,6,STRL PC BFFLD VNT 1000 ML 1/EA,STRL PC BFFLD VNT 1000 ML CS06,1,00006,EA,CS
13678604,13678604EA,6,FUNNEL SEPARATORY SQUIBB,FUNNEL SEPARATORY SQUIBB 6/CS,1,00006,EA,CS
0289711,0289711EA,6,WB EZ-SQZ DH20 LDPE 500ML 1/EA,WB EZ-SQZ DH20 LDPE 500ML 6/CS,1,00006,EA,CS
MT10080CV,MT10080CVEA,6,HAMS F12 W/GLN 500ML,HAMS F12 W/GLN 6X500ML 6/CS,1,00006,EA,CS
MT10040CV,MT10040CVEA,6,RPMI 1640 W/GLN 6X500ML,RPMI 1640 W/GLN 6X500ML 6/CS,00001,00006,EA,CS
19142682,19142682EA,6,IR ADPTR PLSTIC 1/4ACME 9 1EA,IR ADPTR PLSTIC 1/4ACME 9 6/CS,00001,00006,EA,CS
MT46000CI,MT46000CIEA,6,MOL GRADE WATER 100ML 1EA,MOL GRADE WATER 100ML 6CS,00025,00006,PK,CS
02925F,02925FEA,6,BOTTLE NM PP 32OZ 1/EA,BOTTLE NM PP 32OZ 6/PK,00001,00006,EA,PK
10181E,10181EEA,6,FLASK FILTERING 500ML,FLASK FILTERING 500ML 6/PK,00050,00006,PK,PK
0340911E,0340911EEA,6,WASH BTL DISTLD H2O 500ML 1/EA,WASH BTL DISTLD H2O 500ML 6/PK,00001,00006,EA,PK
C6061,C6061EA,6,CHLRFRM CERT ACS/HPLC 1L 1EA,CHLRFRM CERT ACS/HPLC 1L 6/CS,00025,00006,PK,CS
MT10010CM,MT10010CMEA,6,EMEM W/GLUTAMINE 1L 1EA,EMEM W/ GLUTAMINE 6X1L 6/CS,00050,00006,PK,CS
19154621,19154621EA,6,CHILL ITS 6615 CAMO 1/EA,CHILL ITS 6615 CAMO 6/CS,00025,00006,PK,CS
19154622,19154622EA,6,CHILL ITS 6615 RED 1/EA,CHILL ITS 6615 RED 6/CS,00001,00006,EA,CS
MT20030CV,MT20030CVEA,6,DPBS 10X SOLN 6X500ML 1EA,DPBS 10X SOLN 6X500ML 6/CS,00250,00006,PK,CS
19160394,19160394PR,6,GLV MAXIFLEX CUT RSTNT XL 1PR,GLV MAXIFLEX CUT RSTNT XL 12PR,00250,00012,PK,DZ
MT15040CM,MT15040CMEA,6,RPMI1640 W/OGLN 1EA,RPMI1640 W/OGLN 6X1L 6/CS,00020,00006,PK,CS
19154620,19154620EA,6,CHILL ITS 6615 STARS 1/EA,CHILL ITS 6615 STARS 6/CS,00006,00006,PK,CS
02540M,02540MEA,6,BEAKER GRIFFIN 600ML,BEAKER GRIFFIN 600ML 6/PK,00050,00006,PK,PK
19141751,19141751EA,6,CVRLL XLRG TYV ELAS W/A,CVRLL XLRG TYV ELAS W/A 6/CS,00050,00006,PK,CS
14379136,14379136EA,6,GRAD CYLINDER 250ML PP 1/EA,GRAD CYLINDER 250ML PP PK/6,00025,00006,PK,PK
04355142,04355142EA,6,BATHBRITE 8OZ. 1/EA,BATHBRITE 8OZ 6/CS,00010,00006,PK,CS
22020256,22020256EA,6,WASH BTL WM YELW 16OZ 1EA,WASH BTL WM YELW 16OZ 6/PK,00002,00006,PK,PK
MT40101CV,MT40101CVEA,6,COMPLET SFM WGLN  1EA,COMPLET SFM WGLN 6X500ML 6/CS,00360,00006,PK,CS
MT10010CV,MT10010CVEA,6,EMEM MOD /GLN 500ML,EMEM MOD /GLN 6X500ML 6/CS,00001,00006,EA,CS
02617194,02617194EA,6,PTFE STRRNG BAR RETRIEVER 1EA,PTFE STRRNG BAR RETRIEVER 6/CS,00001,00006,EA,CS
MT17105CV,MT17105CVEA,6,RPMI W/O GLN PR1EA,RPMI W/O GLN PR 6X500ML 6/CS,00001,00006,EA,CS
FB012921,FB012921PK,60,60MM TCDISH W/GRIP RING 10PK,60MM TCDISH W/GRIP RING 600/CS,00050,00600,PK,CS
0992316E,0992316EEA,60,BOTTLE MEDIA SQ 250ML 1/EA,BOTTLE MEDIA SQ 250ML 60/CS,00001,00060,EA,CS
1482788,1482788EA,60,CONTR PHLEBOTMX RD 2.2QT,CONTR PHLEBOTMX RD 2.2QT 60/CS,00001,00060,EA,CS
19047254,19047254PK,60,SCOTCH-BRITE 7448 20/PK,SCOTCH-BRITE 7448 60/CS,00001,00060,EA,CS
0992316E,0992316EPK,60,BOTTLE MEDIA SQ 250ML 30/PK,BOTTLE MEDIA SQ 250ML 60/CS,00001,00060,EA,CS
19047254,19047254EA,60,SCOTCH-BRITE 7448 1/EA,SCOTCH-BRITE 7448 60/CS,00001,00060,EA,CS
5001166,5001166EA,60,128OZ NTRL HDP RND110-400 1EA,128OZ NTRL HDP RND110-400 60CS,00001,00060,EA,CS
12565605,12565605EA,60,PLATE U96DPWLL PP 2ML ST 1/EA,PLATE U96DPWLL PP 2ML ST 60/CS,00001,00060,EA,CS
1420638,1420638PK,7,SUPER VERSI-DRY 18X20 50/PK,SUPER VERSI-DRY 18X20 350/CS,00100,00350,PK,CS
191301347,191301347PK,7,WIPE STERILESORB 12X12 150PKS,WIPE STERILESORB 12X12 1050CS,00250,01050,PK,CS
17010920,17010920PR,72,HYFLEX 11754 BP SIZE 9 1PR,HYFLEX 11754 BP SIZE 9 144/CS,00001,00144,EA,CS
17010918,17010918PR,72,HYFLEX 11754 BP SIZE 7 1PR,HYFLEX 11754 BP SIZE 7 144/CS,00001,00144,EA,CS
19148720,19148720PR,72,NYLON W POLY COTNG SM 1PR,NYLON W POLY COTNG SM 144/CS,00040,00144,PK,CS
19148721,19148721PR,72,NYLON W POLY COTNG MD 1PR,NYLON W POLY COTNG MD 144/CS,00033,00144,PK,CS
19148723,19148723PR,72,NYLON W POLY COTNG XL 1PR,NYLON W POLY COTNG XL 144/CS,00001,00144,EA,CS
19152011,19152011PR,72,GLV HYFLEX SZ 11 1/PR,11-511 CR GLV BLU SZ 11 144/CS,00001,00144,EA,CS
02912321,02912321EA,72,BTL HDPE NM W/CAP 4OZ 1EA,BTL HDPE NM W/CAP 4OZ 72/CS,96,00072,EA,CS
17200396,17200396PR,72,GRAIN COWHIDE DRIVER 1PR,GRAIN COWHIDE DRIVER 72/CS,96,00072,EA,CS
033134D,033134DEA,72,BOTTLE SMPLE WM 250ML EA,BOTTLE SMPLE WM 250ML 72/CS,00001,00072,EA,CS
1139231B,1139231BPR,72,GLV NEOPR KNIT SZ M 1EA,GLV NEOPR KNIT SZ M 72/CS,00100,00072,PK,CS
02911276,02911276EA,72,BTL 8/250 WM RD HDPE W/C 1/EA,BTL 8/250 WM RD HDPE W/C 72/CS,00100,00072,PK,CS
02891A,02891AEA,72,JAR WM PP 1OZ/30ML 1/EA,JAR WM PP 1OZ/30ML 72/CS,00100,00072,PK,CS
142372,142372EA,72,SCOOP AUTOCLAV PP 75CC 1/EA,SCOOP AUTOCLAV PP 75CC 72/CS,00100,00072,PK,CS
02912700,02912700PK,72,VIAL20ML AMB W/TFE RUB LNR 1EA,VIAL20ML AMB W/TFE RUB LNR72CS,00024,00072,PK,CS
19085465,19085465PR,72,GLV TRIONIC TRPL SZ6 1 PR,GLV TRIONIC TRPL SZ6 12PR/DZ,00001,00072,EA,CS
19148164,19148164PR,72,GLV MAXDRY NTRL/NYL 12IN XL1PR,GLV MAXDRY NTRLNYL 12 XL 72CS,00001,00072,EA,CS
0331387B,0331387BEA,72,BTL NM HDPE 250ML 1/EA,BTL NM HDPE 250ML 72/CS,00001,00072,EA,CS
11380B,11380BEA,72,STIRRING RODS 150MM,STIRRING RODS 150MM 1/CS,00001,72,EA,CS
11380D,11380DEA,72,STIRRING RODS 250 MM 1/EA,STIRRING RODS 250 MM 1/CS,00001,72,EA,CS
0344821,0344821EA,72,LATEX BULB 1ML,LATEX BULB 1ML 72/PK,00001,00072,EA,PK
03338K,03338KEA,72,SMPL VL SCRW CP 91/2 DR,SMPL VL SCRW CP 91/2 DR 72/PK,00001,00072,EA,PK
0344822,0344822PK,72,LATEX BULB 2ML 12/PK,LATEX BULB 2ML 72/PK,00001,00072,EA,PK
19148722,19148722PR,72,NYLON W POLY COTNG LG 1PR,NYLON W POLY COTNG LG 144/CS,00001,00144,EA,CS
19270235,19270235PR,72,SHOWA ATLAS KV300 M 1 PR,SHOWA ATLAS KV300 M 144/CS,00100,00144,PK,CS
02925A,02925AEA,72,BOTTLE NM 1OZ EA,BOTTLE NM 1OZ 72/CS,00005,00072,PK,CS
17010922,17010922PR,72,HYFLEX 11754 BP SIZE 11 1PR,HYFLEX 11754 BP SIZE 11 144/CS,00001,00144,PR,CS
0333510D,0333510DEA,72,BOTTLE SPEC 95X50 120ML,BOTTLE SPEC 95X50 120ML 72/CS,00001,00072,EA,CS
17010917,17010917PR,72,HYFLEX 11754 BP SIZE 6 1PR,HYFLEX 11754 BP SIZE 6 144/CS,00001,00144,PR,CS
17010919,17010919PR,72,HYFLEX 11754 BP SIZE 8 1PR,HYFLEX 11754 BP SIZE 8 144/CS,00001,00144,PR,CS
02983A,02983AEA,72,BTL DROP AMB GLASS 30ML,BTL DROP AMB GLASS 30ML 72/CS,00001,00072,EA,CS
191301174D,191301174DP,72,MAXIFLEX NITRILE GRY SZ L 1PR,MAXIFOAM NITRILE GRY SZL 144CS,00100,00144,PK,CS
0344822,0344822EA,72,LATEX BULB 2ML,LATEX BULB 2ML 72/PK,00001,00072,EA,PK
17010921,17010921PR,72,HYFLEX 11754 BP SIZE 10 1PR,HYFLEX 11754 BP SIZE 10 144/CS,00096,00144,PK,CS
19270237,19270237PR,72,SHOWA ATLAS KV300 XL,SHOWA ATLAS KV300 XL 144/CS,00025,00144,PK,CS
19270236,19270236PR,72,SHOWA ATLAS KV300 LG 1 PR,SHOWA ATLAS KV300 LG 144/CS,00050,00144,PK,CS
033134C,033134CEA,72,BOTTLE SMPLE WM 125M EA,BOTTLE SMPLE WM 125ML 72/CS,00001,00072,EA,CS
17200397,17200397PR,72,GRAIN COWHIDE DRIVER 1PR,GRAIN COWHIDE DRIVER 72/CS,00001,00072,EA,CS
033134B,033134BEA,72,BOTTLE SMPLE WM 60ML EA,BOTTLE SMPLE WM 60ML 72/CS,00001,00072,EA,CS
19160275,19160275PK,75,BOUFFANT PRM 24 BLUE 10/PK,BOUFFANT PRM 24 BLUE 750/CS,00001,00750,EA,CS
12565163,12565163EA,75,MULTIDISH W/LID 24WELL 1/EA,MULTIDISH W/LID 24WELL 75CS,96,00075,EA,CS
12565322,12565322EA,75,MULTIDISH 48WELL ST PS 1EA,MULTIDISH 48WELL ST PS 75/CS,96,00075,EA,CS
12565321,12565321EA,75,DISH MULTI 12WELL RND 1/EA,MULTIDISH 12WELL ST PS 75/CS,00100,00075,PK,CS
1483211,1483211EA,75,MULTIDISH 6 WELL W/LID 1/EA,MULTIDISH 6 WELL W/LID 75/CS,00200,00075,PK,CS
1371150,1371150PK,8,STRIL GRADUTD 3ML 500/PK,STRIL GRADUTD 3ML 20/BG 4000CS,00010,04000,PK,CS
14222625,14222625PK,8,TBESCRW 2ML ORING SS CLR 500PK,TBESCRW 2ML ORING SS CLR 4KCS,00001,04000,EA,CS
1495912B,1495912BPK,8,5ML TBE PP\12X75\ST\NOCAP125PK,5MLTBE PP\12X75\ST\NOCAP1000CS,384,01000,EA,CS
2123685,2123685EA,8,TIP ART FLT STR 1000UL 100/RCK,TIP ART FLT STR 1000UL 800PK,00100,800,PK,PK
212362A,212362APK,8,TIP FLT 1000UL 100/PK,TIP FLT 1000UL 800/PK,00100,800,PK,PK
501510274,501510274EA,8,GPS-LTS-A-300 L-768/96EA,GPS-LTS-A-300 L-768/8,00001,768,EA,EA
501510372,501510372EA,8,RT-LTS-A-1000 L-/F-768/96EA,RT-LTS-A-1000 L-/F-768/8,00100,768,PK,PK
21402581,21402581EA,8,ART SOFTFIT-L 1000 STER 96/EA,ART SOFTFIT-L 1000 STER 768/PK,00100,768,PK,PK
10320729,10320729PK,8,TIPS 1000XT NAT XLNGTH 96/PK,TIPS 1000XT NAT XLNGTH 768/PK,00001,00768,EA,PK
21402583,21402583PK,8,PURE SFTFITL 1000 CL ST 96/PK,PURE SFTFITL 1000 CL ST 768/PK,00001,00768,EA,PK
05413923,05413923PK,8,TUBES 25ML SCREW STRIL 25PK,TUBES 25 ML SCREW STERIL 200,00100,200,PK,EA
10101104,10101104PK,8,SEROLOGICAL PIPET 25ML 25/PK,SEROLOGICAL PIPET 25ML 200/CS,00012,00200,PK,CS
1367610M,1367610MPK,8,PIPET STER 25ML 0.2GRAD 25/PK,PIPET STER 25ML 0.2GRAD 200/CS,00010,00200,PK,CS
191300878,191300878PK,8,GL 7MIL 12IN DRMSHLD 7.5 25/PK,GL 7MIL 12IN DRMSHLD 7.5 200CS,00050,00200,PK,CS
1367814B,1367814BPK,8,PIPET STER 25ML 0.2GRAD 25/PK,PIPET STER 25ML 0.2GRAD 200/CS,00050,00200,PK,CS
1367811,1367811PK,8,PIPET SER STL 25ML 25/PK,PIPET STER 25ML 0.08GRAD 200CS,00004,00200,PK,CS
1367610K,1367610KPK,8,PIPET STER 25ML 0.2GRAD 25/PK,PIPET STER 25ML 0.2GRAD 200/CS,00005,00200,PK,CS
191300880,191300880PK,8,GL 7MIL 12IN DRMSHLD 8.5 25/PK,GL 7MIL 12IN DRMSHLD 8.5 200CS,00001,00200,EA,CS
509052684,509052684PK,8,PROXIPLATE-384 PLUS WHT 25/PK,PROXIPLATE-384 PLUS WHITE,00001,00200,EA,CS
191300877,191300877PK,8,GL 7MIL 12IN DRMSHLD 7 25/PK,GL 7MIL 12IN DRMSHLD 7 200CS,00033,00200,PK,CS
12111365,12111365EA,8,1200UL XTIP4 FLT LTS STY 96PK,1200UL XTIP4 FILTERED LTS STY,1,768,EA,PK
501510300,501510300EA,8,RT-LTS-A-5000 L-/S-24/1 24TIPS,RT-LTS-A-5000 L-/S-192/8,1,192,EA,PK
501510337,501510337EA,8,RT-LTS-A-1200 L-/L/S-96/EA,RT-LTS-A-1200 L-/L/S-768/8,00100,768,PK,PK
501510393,501510393EA,8,TR-LTS-A-300 L-/F/L-96/EA,RT-LTS-A-300 L-/F/L-768/8,00001,768,EA,PK
501510334,501510334EA,8,RT-LTS-A-1000 L-/L/S-768/96EA,RT-LTS-A-1000 L-/L/S-768/8,00160,768,PK,EA
501510376,501510376EA,8,RT-LTS-A-300 L-/F-768/96EA,RT-LTS-A-300 L-/F-768/8,96,768,EA,PK
501510362,501510362EA,8,GP-LTS-A-1000 L-/F-768/96EA,GP-LTS-A-1000 L-/F-768/8,96,768,EA,PK
19830350,19830350PK,8,PADS EASYREACH 70 IPA STR 8PK,PADS EASYREACH 70 IPA STR 64CS,00025,00064,PK,CS
